Event count,COPLNT_YR,COPLNT_MON,COPLNT_DAY,COPLNT_1R_DT,COPLNT_1R_TM,Crime type,age,race,sex,Zone,Latitude,Longitude,BORO_N0,PRE0_TYP_DESC,KY_CD,PD_CD
1,2013,1,3,01/03/2013,8,3,3,3,1,2,40.84029716,-73.92146434,BRONX,BEAUTY & NAIL SALON,236,782
1,2013,1,3,01/03/2013,8,6,1,3,0,3,40.81111643,-73.92732931,BRONX,TRANSIT - NYC SUBWAY,235,511
1,2013,1,3,01/03/2013,8,4,2,3,0,3,40.79366563,-73.97151734,MANHATTAN,RESIDENCE - APT. HOUSE,107,223
1,2013,1,3,01/03/2013,8,3,2,3,0,5,40.73398711,-73.99094464,MANHATTAN,STREET,118,793
1,2013,1,3,01/03/2013,8,6,3,2,0,2,40.82186241,-73.94264055,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,3,01/03/2013,8,4,2,1,1,6,40.71003613,-74.01145366,MANHATTAN,STREET,109,419
1,2013,1,3,01/03/2013,8,3,2,1,1,3,40.79960129,-73.93986055,MANHATTAN,RESIDENCE - APT. HOUSE,344,114
2,2013,1,3,01/03/2013,7,4,3,3,1,4,40.75226445,-73.99155934,MANHATTAN,BAR/NIGHT CLUB,231,209
1,2013,1,3,01/03/2013,7,6,2,3,1,2,40.83820994,-73.92370745,BRONX,STREET,235,567
1,2013,1,3,01/03/2013,7,6,2,3,0,4,40.76062674,-73.93609108,QUEENS,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,3,01/03/2013,7,4,3,1,0,3,40.79992373,-73.96237664,MANHATTAN,STREET,109,421
1,2013,1,3,01/03/2013,7,6,3,3,1,3,40.81079991,-73.9350567,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,511
1,2013,1,3,01/03/2013,7,3,2,3,1,5,40.72118408,-73.97942009,MANHATTAN,BEAUTY & NAIL SALON,344,101
1,2013,1,3,01/03/2013,7,4,3,1,1,3,40.79450123,-73.94463605,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,3,01/03/2013,7,4,1,1,1,3,40.79450123,-73.94463605,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
2,2013,1,3,01/03/2013,7,4,2,1,1,4,40.7540411,-73.97720461,MANHATTAN,RESTAURANT/DINER,109,438
1,2013,1,3,01/03/2013,7,2,2,3,1,3,40.80909263,-73.92585406,BRONX,RESIDENCE - PUBLIC HOUSING,578,637
1,2013,1,3,01/03/2013,7,6,1,3,1,2,40.83836993,-73.92491794,BRONX,STREET,235,511
1,2013,1,3,01/03/2013,7,8,2,2,1,2,40.84644271,-73.93492793,MANHATTAN,STREET,359,759
1,2013,1,3,01/03/2013,7,4,2,1,0,6,40.69157213,-73.98906806,BROOKLYN,CLOTHING/BOUTIQUE,341,333
1,2013,1,3,01/03/2013,7,4,3,1,0,4,40.7521987,-73.99346505,MANHATTAN,TRANSIT - NYC SUBWAY,343,475
1,2013,1,3,01/03/2013,7,8,2,1,1,5,40.73975965,-74.00252386,MANHATTAN,STREET,351,258
1,2013,1,3,01/03/2013,7,4,2,1,1,6,40.69104827,-73.99455643,BROOKLYN,RESIDENCE - APT. HOUSE,341,339
1,2013,1,3,01/03/2013,7,6,3,2,0,3,40.81052442,-73.93821425,MANHATTAN,GROCERY/BODEGA,235,511
1,2013,1,3,01/03/2013,7,3,3,2,0,4,40.76370346,-73.93583543,QUEENS,RESIDENCE - PUBLIC HOUSING,344,101
2,2013,1,3,01/03/2013,7,6,3,3,0,4,40.76312824,-73.99293332,MANHATTAN,STREET,235,567
2,2013,1,3,01/03/2013,7,4,1,1,1,5,40.73521132,-73.9916914,MANHATTAN,TRANSIT - NYC SUBWAY,360,649
1,2013,1,3,01/03/2013,7,3,2,3,1,6,40.71351279,-73.98128377,MANHATTAN,RESIDENCE - PUBLIC HOUSING,236,782
1,2013,1,3,01/03/2013,7,4,3,3,1,3,40.80958939,-73.93994906,MANHATTAN,STREET,341,321
1,2013,1,3,01/03/2013,7,8,3,3,1,5,40.72229427,-73.98900891,MANHATTAN,RESIDENCE - PUBLIC HOUSING,351,259
1,2013,1,3,01/03/2013,7,4,2,1,0,4,40.75992358,-73.96778129,MANHATTAN,CHAIN STORE,341,333
1,2013,1,3,01/03/2013,7,2,2,2,1,6,40.71191364,-73.96294213,BROOKLYN,STREET,578,638
1,2013,1,3,01/03/2013,7,3,1,3,0,2,40.84108492,-73.93976884,MANHATTAN,TRANSIT - NYC SUBWAY,118,793
1,2013,1,3,01/03/2013,7,4,1,1,0,3,40.79414077,-73.94280529,MANHATTAN,STREET,341,339
1,2013,1,3,01/03/2013,7,4,2,1,1,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,3,01/03/2013,7,4,2,1,0,5,40.72868924,-73.98605651,MANHATTAN,CLOTHING/BOUTIQUE,341,333
2,2013,1,3,01/03/2013,7,7,3,1,1,4,40.75724053,-73.98979364,MANHATTAN,STREET,113,729
1,2013,1,3,01/03/2013,7,7,2,1,0,4,40.75724053,-73.98979364,MANHATTAN,STREET,113,729
1,2013,1,3,01/03/2013,7,4,2,1,0,2,40.81638391,-73.94835705,MANHATTAN,STREET,105,390
1,2013,1,3,01/03/2013,7,4,2,2,0,3,40.79414077,-73.94280529,MANHATTAN,STREET,341,339
1,2013,1,3,01/03/2013,7,4,3,1,0,6,40.71285169,-73.9838306,MANHATTAN,RESIDENCE - PUBLIC HOUSING,105,388
1,2013,1,3,01/03/2013,7,3,2,3,0,5,40.72678218,-73.99173574,MANHATTAN,OTHER,118,792
1,2013,1,3,01/03/2013,6,4,2,2,1,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,3,01/03/2013,6,4,3,1,0,4,40.76428633,-73.97301719,MANHATTAN,TRANSIT - NYC SUBWAY,231,209
1,2013,1,3,01/03/2013,6,8,3,1,1,2,40.82061401,-73.9435521,MANHATTAN,RESIDENCE - PUBLIC HOUSING,359,748
1,2013,1,3,01/03/2013,6,4,3,3,1,3,40.81043801,-73.95283747,MANHATTAN,BANK,109,415
1,2013,1,3,01/03/2013,6,6,3,3,0,3,40.78963253,-73.94006818,MANHATTAN,STREET,117,512
1,2013,1,3,01/03/2013,6,4,2,1,0,5,40.71526492,-74.01124173,MANHATTAN,GROCERY/BODEGA,109,433
4,2013,1,3,01/03/2013,6,4,2,1,1,4,40.75739617,-73.96962339,MANHATTAN,BANK,109,438
1,2013,1,3,01/03/2013,6,8,2,1,1,6,40.71285169,-73.9838306,MANHATTAN,RESIDENCE - PUBLIC HOUSING,359,750
1,2013,1,3,01/03/2013,6,6,3,3,0,2,40.8366898,-73.92866742,BRONX,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,3,01/03/2013,6,3,3,1,0,4,40.77543411,-73.9519849,MANHATTAN,STREET,344,101
1,2013,1,3,01/03/2013,6,8,2,1,0,4,40.77543411,-73.9519849,MANHATTAN,RESTAURANT/DINER,361,639
1,2013,1,3,01/03/2013,6,4,1,3,1,5,40.72273062,-73.98824762,MANHATTAN,CLOTHING/BOUTIQUE,341,338
1,2013,1,3,01/03/2013,6,2,2,1,1,3,40.78621722,-73.94380515,MANHATTAN,RESIDENCE - PUBLIC HOUSING,578,637
1,2013,1,3,01/03/2013,6,4,2,1,1,2,40.82689898,-73.94267235,MANHATTAN,RESIDENCE - APT. HOUSE,109,419
1,2013,1,3,01/03/2013,6,6,3,3,0,6,40.71285169,-73.9838306,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,3,01/03/2013,6,4,3,3,0,3,40.81181176,-73.93832865,MANHATTAN,STREET,341,321
1,2013,1,3,01/03/2013,6,2,3,1,1,5,40.72580457,-73.98662354,MANHATTAN,CHAIN STORE,578,637
1,2013,1,3,01/03/2013,6,2,1,3,0,2,40.8161746,-73.94679289,MANHATTAN,OTHER,578,638
1,2013,1,3,01/03/2013,6,8,3,3,1,3,40.80442807,-73.95537021,MANHATTAN,BUS (NYC TRANSIT),359,748
1,2013,1,3,01/03/2013,6,6,2,3,0,3,40.78884506,-73.94617554,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,3,01/03/2013,6,4,2,1,1,1,40.84961753,-73.93352238,MANHATTAN,BEAUTY & NAIL SALON,109,438
1,2013,1,3,01/03/2013,6,4,3,1,0,5,40.72628949,-73.98033492,MANHATTAN,PARK/PLAYGROUND,341,338
1,2013,1,3,01/03/2013,6,3,1,3,0,2,40.83611758,-73.92237274,BRONX,STREET,236,782
1,2013,1,3,01/03/2013,6,6,3,1,0,4,40.75279713,-73.99488345,MANHATTAN,STREET,235,567
1,2013,1,3,01/03/2013,6,6,1,1,1,3,40.81489235,-73.92188088,BRONX,RESIDENCE - PUBLIC HOUSING,235,511
1,2013,1,3,01/03/2013,6,9,3,1,1,5,40.71673482,-73.95891364,BROOKLYN,STREET,678,275
1,2013,1,3,01/03/2013,6,4,1,1,0,2,40.82872387,-73.92319077,BRONX,STREET,105,397
2,2013,1,3,01/03/2013,6,4,1,1,0,6,40.71408764,-74.00861187,MANHATTAN,CHAIN STORE,352,203
1,2013,1,3,01/03/2013,6,4,2,3,1,3,40.81077277,-73.95259159,MANHATTAN,TRANSIT - NYC SUBWAY,232,490
1,2013,1,3,01/03/2013,6,2,2,1,0,5,40.73283707,-73.99119737,MANHATTAN,STREET,578,637
1,2013,1,3,01/03/2013,6,4,2,3,1,4,40.76332034,-73.9737179,MANHATTAN,CLOTHING/BOUTIQUE,109,433
1,2013,1,3,01/03/2013,6,3,1,3,1,2,40.82562175,-73.94642401,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,3,01/03/2013,6,4,1,2,0,6,40.68989111,-73.97997064,BROOKLYN,RESTAURANT/DINER,341,338
1,2013,1,3,01/03/2013,6,3,2,3,0,2,40.82562175,-73.94642401,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,3,01/03/2013,6,8,2,3,0,5,40.72544025,-73.99677244,MANHATTAN,TRANSIT - NYC SUBWAY,359,750
1,2013,1,3,01/03/2013,6,4,2,1,0,4,40.75247977,-73.97952953,MANHATTAN,CHAIN STORE,341,333
1,2013,1,3,01/03/2013,6,4,3,3,1,5,40.72229427,-73.98900891,MANHATTAN,RESIDENCE - PUBLIC HOUSING,109,419
1,2013,1,3,01/03/2013,6,8,2,3,1,3,40.78934789,-73.94735241,MANHATTAN,OTHER,361,639
1,2013,1,3,01/03/2013,6,8,3,1,0,3,40.80837414,-73.94688582,MANHATTAN,STREET,351,254
1,2013,1,3,01/03/2013,6,3,2,3,1,5,40.74291043,-73.99280555,MANHATTAN,TRANSIT - NYC SUBWAY,344,101
1,2013,1,3,01/03/2013,6,4,1,1,1,6,40.6943809,-73.9765182,BROOKLYN,OTHER,341,338
2,2013,1,3,01/03/2013,6,4,2,2,0,5,40.74018236,-73.99850026,MANHATTAN,CLOTHING/BOUTIQUE,341,338
1,2013,1,3,01/03/2013,6,4,2,3,0,4,40.75762436,-73.98567867,MANHATTAN,CHAIN STORE,341,333
1,2013,1,3,01/03/2013,6,2,2,1,1,2,40.84202175,-73.93629841,MANHATTAN,RESIDENCE - APT. HOUSE,578,638
1,2013,1,3,01/03/2013,5,4,2,1,0,5,40.72191851,-74.0076785,MANHATTAN,STREET,341,321
1,2013,1,3,01/03/2013,5,6,1,2,1,5,40.74095352,-74.00536754,MANHATTAN,STREET,235,511
1,2013,1,3,01/03/2013,5,3,1,3,1,3,40.78164001,-73.94590333,MANHATTAN,RESIDENCE - PUBLIC HOUSING,344,113
1,2013,1,3,01/03/2013,5,7,2,1,0,4,40.77513534,-73.98229184,MANHATTAN,STREET,340,707
1,2013,1,3,01/03/2013,5,3,3,1,0,3,40.79225307,-73.94418287,MANHATTAN,STREET,344,113
1,2013,1,3,01/03/2013,5,4,1,2,0,3,40.79558155,-73.93229782,MANHATTAN,CHAIN STORE,341,338
1,2013,1,3,01/03/2013,5,4,2,1,1,4,40.76529112,-73.99321106,MANHATTAN,PUBLIC SCHOOL,341,338
1,2013,1,3,01/03/2013,5,8,3,1,1,6,40.7103765,-74.01123369,MANHATTAN,TRANSIT - NYC SUBWAY,121,273
2,2013,1,3,01/03/2013,5,4,1,1,0,5,40.7391742,-73.98600379,MANHATTAN,PARK/PLAYGROUND,341,343
1,2013,1,3,01/03/2013,5,7,1,1,1,5,40.71843841,-74.00053174,MANHATTAN,STREET,358,705
1,2013,1,3,01/03/2013,5,6,2,2,0,3,40.80587901,-73.95280819,MANHATTAN,STREET,235,511
1,2013,1,3,01/03/2013,5,9,2,3,1,3,40.80587901,-73.95280819,MANHATTAN,STREET,126,760
1,2013,1,3,01/03/2013,5,4,3,1,1,4,40.75798914,-73.98365361,MANHATTAN,STREET,341,339
1,2013,1,3,01/03/2013,5,9,2,3,0,3,40.79481676,-73.94440825,MANHATTAN,TRANSIT - NYC SUBWAY,678,566
1,2013,1,3,01/03/2013,5,4,1,1,1,5,40.7208133,-73.97813591,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,3,01/03/2013,5,7,2,1,1,4,40.74971458,-73.99156327,MANHATTAN,STREET,113,729
2,2013,1,3,01/03/2013,5,4,2,3,0,4,40.7521987,-73.99346505,MANHATTAN,TRANSIT - NYC SUBWAY,111,494
1,2013,1,3,01/03/2013,5,4,3,1,0,2,40.81739613,-73.92275947,BRONX,STREET,360,731
3,2013,1,3,01/03/2013,5,4,2,1,1,6,40.68446154,-73.97775121,BROOKLYN,CHAIN STORE,341,333
1,2013,1,3,01/03/2013,5,2,1,1,1,5,40.73521132,-73.9916914,MANHATTAN,TRANSIT - NYC SUBWAY,578,637
1,2013,1,3,01/03/2013,5,6,1,1,1,4,40.76195005,-73.93671792,QUEENS,RESIDENCE - PUBLIC HOUSING,235,511
1,2013,1,3,01/03/2013,5,4,3,3,0,2,40.82537604,-73.93809929,MANHATTAN,RESIDENCE - APT. HOUSE,107,221
1,2013,1,3,01/03/2013,4,4,1,1,0,6,40.68682762,-73.97820835,BROOKLYN,STREET,341,321
1,2013,1,3,01/03/2013,4,8,3,3,0,2,40.82284826,-73.92875813,BRONX,STREET,351,254
1,2013,1,3,01/03/2013,4,8,3,1,0,3,40.80614301,-73.96154954,MANHATTAN,STREET,348,916
1,2013,1,3,01/03/2013,4,4,1,1,1,6,40.6912892,-73.98690813,BROOKLYN,CHAIN STORE,341,333
1,2013,1,3,01/03/2013,4,2,3,1,1,5,40.73669807,-73.98331603,MANHATTAN,STREET,233,175
1,2013,1,3,01/03/2013,4,4,2,1,1,3,40.7868601,-73.9511786,MANHATTAN,STREET,109,419
2,2013,1,3,01/03/2013,4,4,3,2,1,4,40.75160025,-73.99204306,MANHATTAN,CHAIN STORE,341,333
1,2013,1,3,01/03/2013,4,4,1,1,1,3,40.7947231,-73.93340383,MANHATTAN,PUBLIC SCHOOL,341,338
1,2013,1,3,01/03/2013,4,7,2,3,0,6,40.68206715,-73.99086876,BROOKLYN,STREET,113,725
1,2013,1,3,01/03/2013,4,9,3,3,1,6,40.69347133,-73.98724307,BROOKLYN,PUBLIC BUILDING,126,198
2,2013,1,3,01/03/2013,4,8,2,1,1,3,40.80025209,-73.94043787,MANHATTAN,RESIDENCE - APT. HOUSE,359,749
1,2013,1,3,01/03/2013,4,8,2,3,0,2,40.82232314,-73.93666773,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,3,01/03/2013,4,4,1,3,1,5,40.73957294,-73.9952345,MANHATTAN,CLOTHING/BOUTIQUE,341,338
1,2013,1,3,01/03/2013,4,3,1,3,1,4,40.76414873,-73.98661223,MANHATTAN,PUBLIC SCHOOL,106,109
1,2013,1,3,01/03/2013,4,4,2,3,1,3,40.80438405,-73.93742167,MANHATTAN,TRANSIT - NYC SUBWAY,109,419
1,2013,1,3,01/03/2013,4,4,3,1,0,2,40.82284826,-73.92875813,BRONX,STREET,110,441
1,2013,1,3,01/03/2013,4,4,2,1,0,3,40.79481676,-73.94440825,MANHATTAN,TRANSIT - NYC SUBWAY,341,339
1,2013,1,3,01/03/2013,4,8,1,1,1,1,40.84962687,-73.93074276,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,3,01/03/2013,4,8,2,1,1,2,40.83070203,-73.92203938,BRONX,RESIDENCE - APT. HOUSE,361,639
1,2013,1,3,01/03/2013,4,8,2,3,0,3,40.79651172,-73.93659477,MANHATTAN,RESIDENCE-HOUSE,351,259
1,2013,1,3,01/03/2013,3,3,2,1,0,4,40.76223477,-73.96818808,MANHATTAN,TRANSIT - NYC SUBWAY,344,101
1,2013,1,3,01/03/2013,3,8,1,1,0,4,40.77365029,-73.95985695,MANHATTAN,STREET,348,916
1,2013,1,3,01/03/2013,3,2,2,3,1,3,40.80454714,-73.96656408,MANHATTAN,RESTAURANT/DINER,578,638
1,2013,1,3,01/03/2013,3,3,2,3,1,2,40.81632452,-73.93915179,MANHATTAN,RESIDENCE - APT. HOUSE,106,109
3,2013,1,3,01/03/2013,3,8,2,3,1,3,40.78749627,-73.94975171,MANHATTAN,RESIDENCE - PUBLIC HOUSING,351,259
1,2013,1,3,01/03/2013,3,8,3,1,1,4,40.77572915,-73.94874963,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,3,01/03/2013,3,2,2,1,1,6,40.70881819,-73.96499259,BROOKLYN,CHURCH,578,638
1,2013,1,3,01/03/2013,3,4,2,1,0,3,40.81411316,-73.94085537,MANHATTAN,TRANSIT - NYC SUBWAY,343,475
1,2013,1,3,01/03/2013,3,3,3,3,0,3,40.80339359,-73.93814501,MANHATTAN,OTHER,344,101
1,2013,1,3,01/03/2013,3,4,2,2,1,4,40.76289723,-73.98752578,MANHATTAN,DRUG STORE,341,333
1,2013,1,3,01/03/2013,3,4,1,3,0,3,40.80339359,-73.93814501,MANHATTAN,RESIDENCE - APT. HOUSE,105,390
1,2013,1,3,01/03/2013,3,8,2,1,1,3,40.79318869,-73.94349952,MANHATTAN,RESTAURANT/DINER,351,258
1,2013,1,3,01/03/2013,3,6,3,1,0,3,40.80012963,-73.93240155,MANHATTAN,RESIDENCE - PUBLIC HOUSING,117,521
1,2013,1,3,01/03/2013,2,4,2,3,0,2,40.84108492,-73.93976884,MANHATTAN,TRANSIT - NYC SUBWAY,232,490
1,2013,1,3,01/03/2013,2,3,2,1,0,1,40.85211133,-73.94156982,MANHATTAN,RESIDENCE - APT. HOUSE,106,109
1,2013,1,3,01/03/2013,2,7,2,1,1,4,40.76101447,-73.98889784,MANHATTAN,STREET,113,729
1,2013,1,3,01/03/2013,2,6,2,3,0,4,40.76101447,-73.98889784,MANHATTAN,STREET,235,508
1,2013,1,3,01/03/2013,2,6,3,3,1,4,40.76101447,-73.98889784,MANHATTAN,STREET,235,508
1,2013,1,3,01/03/2013,2,4,3,3,0,3,40.80084632,-73.94903009,MANHATTAN,RESIDENCE - PUBLIC HOUSING,105,388
1,2013,1,3,01/03/2013,2,8,2,1,1,5,40.71919318,-73.99689179,MANHATTAN,RESTAURANT/DINER,121,269
1,2013,1,3,01/03/2013,2,4,1,1,1,6,40.71091207,-74.00692697,MANHATTAN,JEWELRY,107,213
1,2013,1,3,01/03/2013,2,8,1,2,1,6,40.70112918,-73.98678357,BROOKLYN,STREET,347,905
1,2013,1,3,01/03/2013,2,3,3,1,0,5,40.723393,-73.97625544,MANHATTAN,RESIDENCE - APT. HOUSE,106,109
1,2013,1,3,01/03/2013,2,8,2,3,0,4,40.75226445,-73.99155934,MANHATTAN,STREET,359,759
1,2013,1,3,01/03/2013,2,3,2,1,1,5,40.74484992,-73.98288453,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,3,01/03/2013,2,8,3,1,1,4,40.75346408,-73.99439974,MANHATTAN,STREET,351,258
1,2013,1,3,01/03/2013,2,4,2,1,0,5,40.72766903,-74.00139051,MANHATTAN,STREET,105,397
1,2013,1,3,01/03/2013,2,4,1,1,0,6,40.70933388,-74.00597457,MANHATTAN,STREET,105,397
1,2013,1,3,01/03/2013,2,4,3,2,1,1,40.86702676,-73.91991426,MANHATTAN,RESIDENCE - APT. HOUSE,352,205
1,2013,1,3,01/03/2013,2,8,2,1,0,5,40.7194738,-73.9581183,BROOKLYN,RESIDENCE - APT. HOUSE,351,258
1,2013,1,3,01/03/2013,1,2,2,3,0,3,40.79094802,-73.94723197,MANHATTAN,STREET,578,637
1,2013,1,3,01/03/2013,1,6,1,3,0,2,40.82581778,-73.94897844,MANHATTAN,STREET,235,511
1,2013,1,3,01/03/2013,1,7,2,1,0,5,40.72226171,-74.0059144,MANHATTAN,STREET,340,707
1,2013,1,3,01/03/2013,1,6,2,3,1,1,40.86872382,-73.92525247,MANHATTAN,RESIDENCE - APT. HOUSE,235,511
1,2013,1,3,01/03/2013,1,8,2,3,0,3,40.7986333,-73.94162037,MANHATTAN,STREET,359,759
1,2013,1,3,01/03/2013,1,4,1,1,1,1,40.85926828,-73.93417068,MANHATTAN,PARK/PLAYGROUND,352,205
1,2013,1,3,01/03/2013,1,6,2,1,0,4,40.75615951,-73.99696226,MANHATTAN,STREET,235,511
1,2013,1,3,01/03/2013,1,2,1,3,1,3,40.79409373,-73.93681016,MANHATTAN,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,3,01/03/2013,1,6,2,1,1,5,40.72848485,-73.97789166,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,3,01/03/2013,1,4,2,1,0,5,40.72529546,-73.9779793,MANHATTAN,STREET,341,343
1,2013,1,3,01/03/2013,1,8,3,1,1,2,40.81806387,-73.95541165,MANHATTAN,RESIDENCE - PUBLIC HOUSING,351,259
1,2013,1,3,01/03/2013,1,4,2,1,1,5,40.72347155,-73.98686212,MANHATTAN,RESIDENCE - APT. HOUSE,341,338
1,2013,1,3,01/03/2013,1,3,2,2,1,5,40.72357334,-74.01085349,MANHATTAN,RESIDENCE - APT. HOUSE,106,105
1,2013,1,3,01/03/2013,1,8,2,3,0,2,40.83068979,-73.92426172,BRONX,STREET,351,254
1,2013,1,3,01/03/2013,1,8,2,3,1,2,40.8181375,-73.93676565,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,3,01/03/2013,1,3,3,1,1,3,40.78998994,-73.94688243,MANHATTAN,STREET,236,782
1,2013,1,3,01/03/2013,1,6,3,3,0,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,508
1,2013,1,3,01/03/2013,1,3,2,3,0,3,40.8072407,-73.93630641,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,3,01/03/2013,5,7,3,1,0,5,40.73676439,-73.98675125,MANHATTAN,COMMERCIAL BUILDING,112,739
1,2013,1,3,01/03/2013,4,7,3,1,0,5,40.72281081,-74.00013493,MANHATTAN,COMMERCIAL BUILDING,112,739
1,2013,1,3,01/03/2013,4,4,1,2,0,5,40.72635146,-74.0046953,MANHATTAN,COMMERCIAL BUILDING,109,438
1,2013,1,3,01/03/2013,1,8,3,1,1,5,40.7268043,-74.00560452,MANHATTAN,COMMERCIAL BUILDING,351,258
1,2013,1,3,01/03/2013,8,8,3,3,0,5,40.71905593,-74.00345742,MANHATTAN,COMMERCIAL BUILDING,351,258
1,2013,1,3,01/03/2013,7,4,2,2,0,4,40.7497038,-74.00493515,MANHATTAN,COMMERCIAL BUILDING,341,338
1,2013,1,3,01/03/2013,6,3,2,3,1,2,40.82807612,-73.93677066,MANHATTAN,COMMERCIAL BUILDING,344,101
1,2013,1,3,01/03/2013,6,7,3,1,1,5,40.71881993,-74.00018904,MANHATTAN,COMMERCIAL BUILDING,358,705
1,2013,1,3,01/03/2013,5,7,3,3,0,5,40.71918772,-74.00158153,MANHATTAN,COMMERCIAL BUILDING,358,705
1,2013,1,3,01/03/2013,5,7,3,1,1,5,40.71918772,-74.00158153,MANHATTAN,COMMERCIAL BUILDING,358,705
1,2013,1,3,01/03/2013,5,2,1,3,0,6,40.7063278,-74.01288131,MANHATTAN,COMMERCIAL BUILDING,578,638
1,2013,1,3,01/03/2013,5,4,3,3,0,5,40.71677776,-74.00411384,MANHATTAN,COMMERCIAL BUILDING,341,338
1,2013,1,3,01/03/2013,4,4,3,2,0,6,40.68901618,-73.98413567,BROOKLYN,COMMERCIAL BUILDING,341,338
1,2013,1,3,01/03/2013,4,8,2,1,1,4,40.76008732,-73.9750295,MANHATTAN,COMMERCIAL BUILDING,361,639
1,2013,1,3,01/03/2013,3,4,3,3,0,4,40.7497038,-74.00493515,MANHATTAN,COMMERCIAL BUILDING,341,338
1,2013,1,3,01/03/2013,2,8,1,3,1,4,40.75226445,-73.99155934,MANHATTAN,COMMERCIAL BUILDING,351,258
1,2013,1,3,01/03/2013,4,7,2,1,1,2,40.82372287,-73.95384697,MANHATTAN,RESIDENCE - APT. HOUSE,340,718
1,2013,1,3,01/03/2013,7,8,2,3,1,1,40.85240128,-73.93460401,MANHATTAN,CHAIN STORE,121,269
1,2013,1,3,01/03/2013,3,3,1,1,0,3,40.79000689,-73.94791887,MANHATTAN,STREET,344,101
1,2013,1,3,01/03/2013,8,8,2,3,1,5,40.72480073,-73.99731725,MANHATTAN,DEPARTMENT STORE,121,268
1,2013,1,3,01/03/2013,7,4,2,3,1,5,40.73621859,-73.99098402,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,3,01/03/2013,7,4,3,3,1,6,40.69086638,-73.98584806,BROOKLYN,DEPARTMENT STORE,109,419
1,2013,1,3,01/03/2013,7,4,2,3,1,4,40.75043077,-73.98928218,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,3,01/03/2013,7,4,3,3,0,5,40.74018236,-73.99850026,MANHATTAN,DEPARTMENT STORE,341,333
2,2013,1,3,01/03/2013,6,4,2,1,0,6,40.71009385,-74.01060963,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,3,01/03/2013,5,4,2,1,0,6,40.69086638,-73.98584806,BROOKLYN,DEPARTMENT STORE,341,333
1,2013,1,3,01/03/2013,5,4,3,1,0,5,40.73957294,-73.9952345,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,3,01/03/2013,4,8,2,1,1,5,40.72237714,-74.00103324,MANHATTAN,DEPARTMENT STORE,361,639
2,2013,1,3,01/03/2013,3,8,1,3,0,3,40.79256861,-73.94395509,MANHATTAN,DEPARTMENT STORE,351,258
1,2013,1,3,01/03/2013,3,8,3,3,0,3,40.78933095,-73.94631599,MANHATTAN,DEPARTMENT STORE,351,258
1,2013,1,3,01/03/2013,6,4,2,3,0,3,40.80967744,-73.94594556,MANHATTAN,DOCTOR/DENTIST OFFICE,109,438
1,2013,1,3,01/03/2013,5,2,2,1,1,6,40.71169972,-74.00834824,MANHATTAN,DOCTOR/DENTIST OFFICE,578,638
1,2013,1,3,01/03/2013,4,8,3,1,1,3,40.80161235,-73.94366574,MANHATTAN,DOCTOR/DENTIST OFFICE,361,639
1,2013,1,3,01/03/2013,8,8,3,1,1,5,40.7440305,-74.00127176,MANHATTAN,HOTEL/MOTEL,361,639
1,2013,1,3,01/03/2013,8,4,2,2,0,5,40.7454109,-73.99284137,MANHATTAN,HOTEL/MOTEL,109,438
1,2013,1,3,01/03/2013,3,4,2,1,1,4,40.76266321,-73.98212549,MANHATTAN,HOTEL/MOTEL,109,438
1,2013,1,3,01/03/2013,8,4,2,2,1,6,40.70978884,-74.01379094,MANHATTAN,HOTEL/MOTEL,341,338
1,2013,1,3,01/03/2013,8,4,3,2,1,4,40.76204022,-73.9825805,MANHATTAN,HOTEL/MOTEL,341,338
